0.0	0.24842019906174342	0.9853000725903877	0.007641050953928457	4.6449261186301509
0.0025	0.24684730068246968	0.9859036729397964	0.007575068585412147	4.6281995554836657
0.005	0.24523458716697691	0.9865073984171614	0.007505498558157855	4.6138255741776684
0.0075	0.24362226788712432	0.9871098195148685	0.007433098387695667	4.6020362262273569
0.01	0.24198698484336217	0.9877117459205529	0.007357344648257498	4.593058917096668
0.0125	0.24031956767780929	0.988313523694144	0.007278147923212957	4.5871302153732021
0.015	0.23858378672518643	0.9889161881100756	0.007193001560899321	4.5847074965646506
0.0175	0.23689770076722169	0.9895160375533099	0.007108233968603295	4.5858631047176894
0.02	0.23512912890092058	0.9901171992907157	0.007016669818938882	4.5912933334240149
0.0225	0.23332406550220108	0.9907182068738106	0.006920526405889938	4.6013975190014786
0.025	0.23149482801078011	0.9913187066616647	0.006820940007825942	4.6167005775364824
0.0275	0.22953376865015107	0.9919219354400531	0.006712195082873752	4.6377224211668517
0.03	0.2276484225879197	0.992521554890752	0.006604207677424814	4.6650046853472746
0.0325	0.22565546382777582	0.9931231125928845	0.006487819264431032	4.6996614194693569
0.035	0.22356268216911579	0.993726341621888	0.006364489615925776	4.7418683521792975
0.0375	0.22142026824289732	0.9943296950724476	0.006235355018865657	4.7926392201531822
0.04	0.21918926498981048	0.9949343132897571	0.006099568537152511	4.8530659862667509
