0.5	0.23090161625653546	0.9893863443401164	0.0032151636680248902	4.6721999859384526
0.75	0.23652881086526917	0.9886699927090601	0.005167882535916856	4.6179316644428017
1.0	0.24198698484336217	0.9877117459205529	0.007357344648257498	4.593058917096668
1.25	0.2478263817700665	0.9865038355080664	0.009798134713510164	4.631415194953445
1.5	0.25411567534412111	0.9850328010860767	0.012510642430418367	4.7430950943527606
1.75	0.2601749549795685	0.9832963880742633	0.015500438633587365	4.8873780804230513
2.0	0.26596193107836641	0.9812949909736012	0.018766531761384486	5.0506761794788426
2.25	0.2715588400632899	0.9790275400812235	0.02231496085414931	5.2362104701693486
2.5	0.27703037846245337	0.9764851914843234	0.02615461036761843	5.4431616993743024
2.75	0.2823453313860253	0.9736683641648272	0.03029026951821821	5.6712196312731677
3.0	0.28752329136579702	0.9705733970865855	0.03472922590905121	5.9192295899082445
3.25	0.29261547786042896	0.9671918927098455	0.03947624526968997	6.1860368340387968
3.5	0.29764781563948772	0.9635451287389326	0.044510558634279794	6.4621823852407871
3.75	0.30278473861341854	0.9596222380715291	0.04984538036330338	6.7486031866874709
4.0	0.30797677045350236	0.955384076810183	0.055533130362997722	7.0671647050982065
